,Time,1,2,3,4,5,6
S/N,,720319,720319,720319,720319,720319,720319
Type,,TGP-4500,TGP-4500,TGP-4500,TGP-4500,TGP-4500,TGP-4500
Description,,Light Interception 001,Light Interception 001,Light Interception 001,Light Interception 001,Light Interception 001,Light Interception 001
Property,,Maximum Temperature,Temperature,Minimum Temperature,Maximum Humidity,Humidity,Minimum Humidity
1021,2014-07-24 18:46:46,34.996 °C,34.943 °C,34.942 °C,30.3 %RH,30.3 %RH,30.3 %RH
1022,2014-07-24 18:47:16,34.942 °C,34.891 °C,34.891 °C,30.3 %RH,30.3 %RH,30.3 %RH
1023,2014-07-24 18:47:46,34.892 °C,34.839 °C,34.839 °C,30.3 %RH,30.3 %RH,30.3 %RH
1024,2014-07-24 18:48:16,34.839 °C,34.791 °C,34.790 °C,30.3 %RH,30.3 %RH,30.3 %RH
1025,2014-07-24 18:48:46,34.790 °C,34.742 °C,34.737 °C,30.3 %RH,30.3 %RH,30.3 %RH
1026,2014-07-24 18:49:16,34.740 °C,34.689 °C,34.686 °C,30.3 %RH,30.3 %RH,30.3 %RH
1027,2014-07-24 18:49:46,34.688 °C,34.638 °C,34.638 °C,30.3 %RH,30.3 %RH,30.3 %RH
1028,2014-07-24 18:50:16,34.636 °C,34.589 °C,34.589 °C,30.3 %RH,30.1 %RH,30.1 %RH
1029,2014-07-24 18:50:46,34.587 °C,34.538 °C,34.538 °C,30.3 %RH,30.3 %RH,30.1 %RH
1030,2014-07-24 18:51:16,34.534 °C,34.487 °C,34.487 °C,30.3 %RH,30.3 %RH,30.3 %RH
1031,2014-07-24 18:51:46,34.485 °C,34.437 °C,34.437 °C,30.3 %RH,30.3 %RH,30.3 %RH
1032,2014-07-24 18:52:16,34.437 °C,34.388 °C,34.386 °C,30.3 %RH,30.3 %RH,30.3 %RH
1033,2014-07-24 18:52:46,34.383 °C,34.340 °C,34.340 °C,30.3 %RH,30.3 %RH,30.3 %RH
1034,2014-07-24 18:53:16,34.339 °C,34.293 °C,34.291 °C,30.3 %RH,30.3 %RH,30.3 %RH
1035,2014-07-24 18:53:46,34.288 °C,34.242 °C,34.242 °C,30.3 %RH,30.3 %RH,30.3 %RH
1036,2014-07-24 18:54:16,34.240 °C,34.188 °C,34.188 °C,30.3 %RH,30.3 %RH,30.3 %RH
1037,2014-07-24 18:54:46,34.194 °C,34.142 °C,34.142 °C,30.6 %RH,30.6 %RH,30.3 %RH
1038,2014-07-24 18:55:16,34.145 °C,34.094 °C,34.094 °C,30.6 %RH,30.6 %RH,30.3 %RH
1039,2014-07-24 18:55:46,34.091 °C,34.047 °C,34.044 °C,30.6 %RH,30.6 %RH,30.6 %RH
1040,2014-07-24 18:56:16,34.045 °C,34.001 °C,34.001 °C,30.6 %RH,30.6 %RH,30.6 %RH
1041,2014-07-24 18:56:46,33.998 °C,33.949 °C,33.949 °C,30.6 %RH,30.6 %RH,30.6 %RH
1042,2014-07-24 18:57:16,33.949 °C,33.909 °C,33.904 °C,30.6 %RH,30.6 %RH,30.6 %RH
1043,2014-07-24 18:57:46,33.906 °C,33.855 °C,33.855 °C,30.6 %RH,30.3 %RH,30.3 %RH
1044,2014-07-24 18:58:16,33.860 °C,33.816 °C,33.813 °C,30.3 %RH,30.3 %RH,30.3 %RH
1045,2014-07-24 18:58:46,33.811 °C,33.764 °C,33.762 °C,30.3 %RH,30.3 %RH,30.3 %RH
1046,2014-07-24 18:59:16,33.761 °C,33.717 °C,33.717 °C,30.6 %RH,30.6 %RH,30.3 %RH
1047,2014-07-24 18:59:46,33.717 °C,33.671 °C,33.669 °C,30.6 %RH,30.6 %RH,30.3 %RH
1048,2014-07-24 19:00:16,33.668 °C,33.625 °C,33.625 °C,30.6 %RH,30.6 %RH,30.6 %RH
1049,2014-07-24 19:00:46,33.625 °C,33.578 °C,33.578 °C,30.6 %RH,30.6 %RH,30.6 %RH
1050,2014-07-24 19:01:16,33.578 °C,33.537 °C,33.537 °C,30.6 %RH,30.6 %RH,30.6 %RH
1051,2014-07-24 19:01:46,33.534 °C,33.491 °C,33.490 °C,30.6 %RH,30.6 %RH,30.6 %RH
1052,2014-07-24 19:02:16,33.488 °C,33.446 °C,33.446 °C,30.6 %RH,30.6 %RH,30.6 %RH
1053,2014-07-24 19:02:46,33.444 °C,33.399 °C,33.399 °C,30.6 %RH,30.6 %RH,30.6 %RH
1054,2014-07-24 19:03:16,33.397 °C,33.347 °C,33.347 °C,30.8 %RH,30.8 %RH,30.6 %RH
1055,2014-07-24 19:03:46,33.351 °C,33.307 °C,33.307 °C,30.8 %RH,30.8 %RH,30.6 %RH
1056,2014-07-24 19:04:16,33.307 °C,33.264 °C,33.264 °C,30.8 %RH,30.8 %RH,30.8 %RH
1057,2014-07-24 19:04:46,33.264 °C,33.220 °C,33.220 °C,30.8 %RH,30.8 %RH,30.8 %RH
1058,2014-07-24 19:05:16,33.218 °C,33.177 °C,33.177 °C,30.8 %RH,30.8 %RH,30.8 %RH
1059,2014-07-24 19:05:46,33.174 °C,33.132 °C,33.132 °C,30.8 %RH,30.6 %RH,30.6 %RH
1060,2014-07-24 19:06:16,33.135 °C,33.093 °C,33.093 °C,30.6 %RH,30.6 %RH,30.6 %RH
1061,2014-07-24 19:06:46,33.086 °C,33.050 °C,33.046 °C,30.6 %RH,30.6 %RH,30.6 %RH
1062,2014-07-24 19:07:16,33.044 °C,33.007 °C,33.002 °C,30.8 %RH,30.8 %RH,30.6 %RH
1063,2014-07-24 19:07:46,33.000 °C,32.963 °C,32.960 °C,30.8 %RH,30.8 %RH,30.6 %RH
1064,2014-07-24 19:08:16,32.961 °C,32.913 °C,32.913 °C,30.8 %RH,30.8 %RH,30.8 %RH
1065,2014-07-24 19:08:46,32.916 °C,32.872 °C,32.872 °C,30.8 %RH,30.8 %RH,30.8 %RH
1066,2014-07-24 19:09:16,32.875 °C,32.828 °C,32.828 °C,30.8 %RH,30.8 %RH,30.8 %RH
1067,2014-07-24 19:09:46,32.832 °C,32.791 °C,32.791 °C,30.8 %RH,30.8 %RH,30.8 %RH
1068,2014-07-24 19:10:16,32.796 °C,32.743 °C,32.743 °C,30.8 %RH,30.8 %RH,30.8 %RH
1069,2014-07-24 19:10:46,32.749 °C,32.711 °C,32.705 °C,30.8 %RH,30.8 %RH,30.8 %RH
1070,2014-07-24 19:11:16,32.708 °C,32.668 °C,32.668 °C,30.8 %RH,30.8 %RH,30.8 %RH
1071,2014-07-24 19:11:46,32.666 °C,32.634 °C,32.616 °C,31.0 %RH,31.0 %RH,30.8 %RH
1072,2014-07-24 19:12:16,32.621 °C,32.579 °C,32.577 °C,31.0 %RH,31.0 %RH,31.0 %RH
1073,2014-07-24 19:12:46,32.574 °C,32.543 °C,32.534 °C,31.0 %RH,30.8 %RH,30.8 %RH
1074,2014-07-24 19:13:16,32.535 °C,32.497 °C,32.495 °C,31.0 %RH,30.8 %RH,30.8 %RH
1075,2014-07-24 19:13:46,32.500 °C,32.464 °C,32.461 °C,30.8 %RH,30.8 %RH,30.8 %RH
1076,2014-07-24 19:14:16,32.462 °C,32.416 °C,32.416 °C,30.8 %RH,30.8 %RH,30.8 %RH
1077,2014-07-24 19:14:46,32.423 °C,32.378 °C,32.375 °C,30.8 %RH,30.8 %RH,30.8 %RH
1078,2014-07-24 19:15:16,32.377 °C,32.344 °C,32.340 °C,30.8 %RH,30.8 %RH,30.8 %RH
1079,2014-07-24 19:15:46,32.340 °C,32.302 °C,32.301 °C,31.0 %RH,31.0 %RH,30.8 %RH
1080,2014-07-24 19:16:16,32.305 °C,32.260 °C,32.260 °C,31.0 %RH,31.0 %RH,31.0 %RH
1081,2014-07-24 19:16:46,32.260 °C,32.220 °C,32.220 °C,31.0 %RH,31.0 %RH,31.0 %RH
1082,2014-07-24 19:17:16,32.219 °C,32.183 °C,32.183 °C,31.0 %RH,31.0 %RH,31.0 %RH
